index,text,label,agreement,num_votes
train_10_175,"The protest at Rosettenvile was attended by cleaners , doctors and nurses .",0,1,5
train_10_176,"Jack Bloom , the Democratic Alliance 's health spokesman in Gauteng , who attended the protest , said two more doctors had resigned from the hospital in the last three months .",0,1,5
train_10_177,"Protest against Metro car shed at Charkop - Indian Express Express News Service , Express News Service : Mumbai , Thu Dec 18 2008 , 23:43 hrs Slum dwellers residing on the land allocated for the construction of a depot , which is part of the Charkop-Bandra-Mankhurd Metro Rail project , on Wednesday protested Mumbai Regional Development Authority 's ( MMRDA ) move after its officials visited the site for surveying the plot of land .",1,0.8,5
train_10_178,The MMRDA officials had to flee the site after the opposition from the locals .,1,1,5
train_10_179,"Despite this , if the protest continues , we will have to initiate a strong police action , "" said MMRDA Commissioner Ratnakar Gaikwad .",1,0.6,5
train_10_180,"The crowd that had been protesting in front of the court burst into war songs marching down Voortrekker Street , saying they were going to set alight a sunflower crop field near Tlhabologang .",0,0.8,5
train_10_181,There were reports of a house being torched by irate residents after they learnt that the accused had been granted bail .,1,0.8,5
train_10_182,"An infiltration bid in Gurez sector where two militants were killed ; three fierce encounters in which a senior BSF officer , two BSF men and six militants were killed and a broad daylight grenade attack on Congress headquarters in the city centre marked the day today .",1,0.6,5
train_10_183,"In an encounter with militants at Mallapora village near Charar-e-Sharief , CO of 171 battalion of BSF V.K. Purohit along with a head constable and a constable were killed .",1,0.8,5
train_10_184,Two militants had also been killed in the fire fight .,1,0.6,5
train_10_185,"While the encounter was going on , militants attacked the Congress partys headquarters on MA road in the city centre .",0,0.6,5
train_10_186,"However , nobody was injured in the grenade attack .",0,0.6,5
train_10_187,"The militants also attacked and injured five policemen when they hurled a grenade towards the cavalcade of SP , South City , Mukesh Singh at Jehangir Chowk nearby .",1,0.8,5
train_10_188,There was an encounter between security forces and the militants in Baramulla town as well where two militants were killed early this morning .,1,0.8,5
train_10_189,Troops also killed two militants making infiltration bids in Gurez sector today .,1,0.8,5
train_10_190,Lessons will resume at Tshwane University of Technology on Wednesday following a protest by students at the institution 's Soshanguve campus .,0,0.8,5
train_10_191,"Students went on a rampage on Tuesday in protest of increased fees , which had led to violent demonstrations earlier this year , Radio 702 reports .",1,1,5
train_10_192,Hundreds of angry students set fire to tyres and barricaded the gates to the Soshanguve campus earlier on Tuesday .,0,1,5
train_10_193,The ANCWL intends approaching the Equality Court after protesting teachers displayed a pair of panties they said belonged to Basic Education Minister Angie Motshekga .,1,0.8,5
train_10_194,"`` The African National Congress 's Women 's League noted with dismay disturbing media reports about some Sadtu members publicly displaying a piece of underwear attributed to Basic Education Minister Angie Motshekga during last week 's protest march , '' Limpopo ANCWL secretary Maleke Mokganyetsi said in a statement .",0,0.6,5
train_10_195,"Describing the SA Democratic Teachers ' Union as `` counter-revolutionary '' , Mokganyetsi said protesters who displayed the panties in Pretoria on Wednesday had to be condemned .",1,0.6,5
train_10_196,The Sadtu protest was a call for the resignation of Motshekga and her director general Bobby Soobrayan .,1,0.75,4
train_10_197,The slogan `` Puluma ya Angie '' is written in black pen across its front .,0,1,5
train_10_198,"Chikkamagaluru : BJP activists take out march , demand George ’ s resignation July 17 , 2016 00:00 IST Workers of the Bharatiya Janata Party ( BJP ) took out a march in Chikkamagaluru on Saturday demanding the resignation of Bengaluru Development Minister K.J. George and a CBI probe into the death of Dy.SP M.K. Ganapathy .",1,0.75,4
train_10_199,The protest march was taken out under the leadership of BJP State president B.S. Yeddyurappa .,0,1,5
train_10_200,"Addressing the protesters , Mr. Yeddyurappa said the BJP would continue its protest until Mr. George resigned .",1,0.6,5
train_10_201,“ We will continue our protest seeking justice in the Dy.SP Ganapathy case .,0,0.5,4
train_10_202,"Days and months after the November 2008 Mumbai terrorist attacks , Pranab Mukherjee , then external affairs minister , announced a “ pause ” to bilateral relations till Pakistan cooperates in the investigation process .",1,0.6,5
train_10_203,"Even Jaish-e-Mohammad ( JeM ) , the outfit which carried out the attack on the Indian Parliament , is returning from a period of hibernation .",0,1,5
train_10_204,"Mumbai Beat Posted : Tue Dec 29 1998 IST MUMBAI , December 28 : The administrative staff of Akashvani and Doordarshan have declared a three-day total strike .",0,1,5
train_10_205,This agitation is in response to the government 's apathy towards the staff of the two corporations who are on work-to-rule stir .,1,0.8,5
train_10_206,"Sangram ends fast at Pyari ’ s request 17th December 2012 11:41 AM After all the talks of injustice and fabricated charges over which Sangram Mohanty took to hunger strike in R Udaygiri jail , it took a letter of five sentences from Odisha Jan Morcha ( OJM ) leader Pyarimohan Mohapatra to call off the agitation on Sunday .",1,1,5
train_10_207,Sangram broke his 11 - day fast and was shifted to District Headquarters Hospital at Paralakhemundi minutes after two OJM office-bearers carried the letter to him .,1,0.8,5
train_10_208,"In the letter , which was written on an OJM letterhead , Pyari lauded Sangram ’ s non-violent agitation against injustice but asked him to refrain from the strike anymore since his services would be required for the people as well as for his outfit of which the latter is a member .",0,0.6,5
train_10_209,He had been on hunger strike since then .,0,0.8,5
train_10_210,The end to hunger strike came as a relief to the jail administration .,1,0.8,5
train_10_211,The treating doctors said Sangram lost around 5 kg due to the hunger strike .,1,1,5
train_10_212,"TAMIL NADU Police denies permission for fast April 01 , 2006 00:00 IST Staff Reporter UDUMALPET : The announcement of candidates for Udumalpet constituency by the ruling All India Anna Dravida Munnetra Kazhagam and the opposition Dravida Munnetra Kazhagam drew protest from a section of partymen .",1,0.8,5
train_10_213,"On Thursday night around 25 dissidents in the DMK tried to burn the former Minister and district secretary of the party , Pongalur N. Palanisamy , in effigy for choosing the candidate .",1,1,5
train_10_214,"Auto , taxi stir off 17th November 2012 09:26 AM The auto , taxi strike was called off on Friday , after a joint coordination committee meeting decision to accept the fare revision suggested by the state govt .",1,1,5
train_10_215,"The indefinite auto , taxi strike was launched on Thursday by various trade unions seeking a fare hike .",1,1,5
train_10_216,"Though the government on Thursday increased the minimum charge for auto travel to Rs 14 and that of taxis to Rs 100 , the trade unions were not ready to withdraw the strike .",0,0.8,5
