corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_01_171,2460,0,cnc_train_01_171_2460_0,"About 13,000 marched on Sunday to protest against China ’ s intervention , ending in clashes with police outside Beijing ’ s main presence in the city and four arrests .","['<ARG1>About 13,000 marched on Sunday</ARG1> <ARG0><SIG0>to</SIG0> protest against China ’ s intervention</ARG0> , ending in clashes with police outside Beijing ’ s main presence in the city and four arrests .', '<ARG0>About 13,000 marched on Sunday</ARG0> to protest against China ’ s intervention , <SIG0>ending in</SIG0> <ARG1>clashes with police outside Beijing ’ s main presence in the city and four arrests</ARG1> .']",2
cnc,train_01_172,1392,0,cnc_train_01_172_1392_0,Some schools which had to postpone their mid-term examinations due to the bandh have the additional task of conducting the tests before resuming the classes .,"['<ARG1>Some schools which had to postpone their mid-term examinations</ARG1> <SIG0>due to</SIG0> <ARG0>the bandh</ARG0> have the additional task of conducting the tests before resuming the classes .', '<ARG0>Some schools which had to postpone their mid-term examinations</ARG0> due to the bandh <ARG1>have the additional task of conducting the tests before resuming the classes</ARG1> .']",2
cnc,train_01_173,1317,0,cnc_train_01_173_1317_0,"Yes , he 's the fellow who assured his government bosses the July 1 , 2003 , protest march would draw mere thousands , not the half a million that actually turned up .",[],0
cnc,train_01_174,2400,0,cnc_train_01_174_2400_0,"Taxi strike impacts businesses in Soshanguve Brenda Masilela PRETORIA , November 8 ( ANA ) - Employees at the Soshanguve Plaza , south of Pretoria , arrived for work on Wednesday only to find businesses closed amid fears that the taxi strike might turn violent .","['Taxi strike impacts businesses in Soshanguve Brenda Masilela PRETORIA , November 8 ( ANA ) - <ARG1>Employees at the Soshanguve Plaza , south of Pretoria , arrived for work on Wednesday only to find businesses closed</ARG1> amid <ARG0>fears that the taxi strike might turn violent</ARG0> .']",1
cnc,train_01_175,638,0,cnc_train_01_175_638_0,"27th February 2009 02:04 AM COLOMBO : India on Thursday told Pakistan that it recognised what Islamabad had done so far to investigate the involvement of Pakistanis in the Mumbai attacks and curb crossborder terrorism , but a lot more remained to be done to ensure that such attacks did not recur .","['27th February 2009 02:04 AM COLOMBO : India on Thursday told Pakistan that it recognised <ARG1>what Islamabad had done so far</ARG1> <ARG0><SIG0>to</SIG0> investigate the involvement of Pakistanis in the Mumbai attacks and curb crossborder terrorism</ARG0> , but a lot more remained to be done to ensure that such attacks did not recur .']",1
cnc,train_01_175,1259,0,cnc_train_01_175_1259_0,"A lot more to be done , India tells Pakistan",[],0
cnc,train_01_176,2686,0,cnc_train_01_176_2686_0,"Foreign Secretary Shivshankar Menon , who discussed bilateral issues with his Pakistani counterpart Salman Bashir on the sidelines of the SAARC Foreign Secretaries meeting here , said that Islamabad would have to bring the perpetrators of the Mumbai attack to justice and give credible evidence of dismantling the terrorist infrastructure on the soil of Pakistan .",[],0
cnc,train_01_177,2012,0,cnc_train_01_177_2012_0,About 125 bus operators across Gauteng stopped reporting for duty two weeks ago following a dispute in mileage payment .,"['<ARG1>About 125 bus operators across Gauteng stopped reporting for duty two weeks ago</ARG1> <SIG0>following</SIG0> <ARG0>a dispute in mileage payment</ARG0> .', 'About 125 bus operators across Gauteng stopped <ARG1>reporting</ARG1> <SIG0>for</SIG0> <ARG0>duty</ARG0> two weeks ago following a dispute in mileage payment .']",2
cnc,train_01_178,20,0,cnc_train_01_178_20_0,"Over 60,000 pupils were left stranded by the strike .","['<ARG1>Over 60,000 pupils were left stranded</ARG1> <SIG0>by</SIG0> <ARG0>the strike</ARG0> .']",1
cnc,train_01_179,2901,0,cnc_train_01_179_2901_0,"Flash strike by guards delays suburban trains - Indian Express Express News Service , Express News Service : Fri Nov 30 2012 , 03:16 hrs Most guards on local trains abstained from work Thursday protesting "" irritable "" behaviour of the area officer at Churchgate , forcing station masters and traffic inspectors to take up their role .","['<ARG0>Flash strike by guards</ARG0> <ARG1><SIG0>delays</SIG0> suburban trains</ARG1> - Indian Express Express News Service , Express News Service : Fri Nov 30 2012 , 03:16 hrs Most guards on local trains abstained from work Thursday protesting "" irritable "" behaviour of the area officer at Churchgate , forcing station masters and traffic inspectors to take up their role .', 'Flash strike by guards delays suburban trains - Indian Express Express News Service , Express News Service : Fri Nov 30 2012 , 03:16 hrs <ARG1>Most guards on local trains abstained from work Thursday</ARG1> <ARG0><SIG0>protesting</SIG0> "" irritable "" behaviour of the area officer at Churchgate</ARG0> , forcing station masters and traffic inspectors to take up their role .', 'Flash strike by guards delays suburban trains - Indian Express Express News Service , Express News Service : Fri Nov 30 2012 , 03:16 hrs <ARG0>Most guards on local trains abstained from work Thursday protesting "" irritable "" behaviour of the area officer at Churchgate</ARG0> , <ARG1><SIG0>forcing</SIG0> station masters and traffic inspectors to take up their role</ARG1> .']",3
cnc,train_01_18,1447,0,cnc_train_01_18_1447_0,`` I am going to argue your evidence that strikers at Marikana in August 2012 attacked the police should be kicked out .,[],0
cnc,train_01_180,576,0,cnc_train_01_180_576_0,"Four days ago , guard Rakesh Jha had gone on a hunger strike at Churchgate Station after he was denied leave despite applying two months back .","['Four days ago , <ARG1>guard Rakesh Jha had gone on a hunger strike at Churchgate Station</ARG1> after <ARG0>he was denied leave despite applying two months back</ARG0> .', 'Four days ago , guard Rakesh Jha had gone on a hunger strike at Churchgate Station after <ARG1>he was denied leave</ARG1> <SIG0>despite</SIG0> <ARG0>applying two months back</ARG0> .']",2
cnc,train_01_181,1327,0,cnc_train_01_181_1327_0,"A guard said , "" When Jha did not get leave till four hours before departure of his train , he hanged a poster around his neck announcing an indefinite hunger strike .","['A guard said , "" When Jha did not get leave till four hours before departure of his train , <ARG1>he hanged a poster around his neck</ARG1> <ARG0>announcing an indefinite hunger strike</ARG0> .', 'A guard said , "" When <ARG0>Jha did not get leave till four hours before departure of his train</ARG0> , he hanged a poster around his neck <ARG1>announcing an indefinite hunger strike</ARG1> .']",2
cnc,train_01_182,2469,0,cnc_train_01_182_2469_0,All the 417 guards in the suburban section refused to work extra hours in protest .,['<ARG1>All the 417 guards in the suburban section refused to work extra hours</ARG1> <ARG0>in protest</ARG0> .'],1
cnc,train_01_183,1201,0,cnc_train_01_183_1201_0,"The Left have been wiped out , "" Gandhi said at a rally here .",[],0
cnc,train_01_184,444,0,cnc_train_01_184_444_0,""" There is anarchy everywhere , misrule is all pervasive and there is a conspiracy of corruption , "" she told the gathering of about 30,000 people .",[],0
cnc,train_01_185,1146,0,cnc_train_01_185_1146_0,"She did not directly name Bhatta-Parsaul , the twin villages that have emerged as the epicentre of the agitation against land acquisition by the Uttar Pradesh government for an expressway project , but specifically mentioned the atrocities on farmers .",[],0
cnc,train_01_186,1455,0,cnc_train_01_186_1455_0,"Her son and Congress general secretary Rahul Gandhi has taken up the issue in a big way , staging a daylong sit-in at the village after four people , including two police personnel , were killed in clashes .","['<ARG1>Her son and Congress general secretary Rahul Gandhi has taken up the issue in a big way , staging a daylong sit-in at the village</ARG1> after <ARG0>four people , including two police personnel , were killed in clashes</ARG0> .']",1
cnc,train_01_187,2665,0,cnc_train_01_187_2665_0,"Scores of students , teachers and women rights organisations had yesterday staged a protest outside college demanding Thampu 's resignation for shielding the accused .","[""<ARG1>Scores of students , teachers and women rights organisations had yesterday staged a protest outside college</ARG1> <ARG0><SIG0>demanding</SIG0> Thampu 's resignation for shielding the accused</ARG0> .""]",1
cnc,train_01_188,345,0,cnc_train_01_188_345_0,"Protests in Kupwara molestation of girl over - Indian Express Agencies , Agencies : Srinagar , Thu Jul 09 2009 , 12:30 hrs Locals took to the streets in frontier district of Kupwara today demanding the arrest of a territorial army jawan , who allegedly tried to molest a young woman following which she committed suicide .","['Protests in Kupwara molestation of girl over - Indian Express Agencies , Agencies : Srinagar , Thu Jul 09 2009 , 12:30 hrs <ARG1>Locals took to the streets in frontier district of Kupwara today</ARG1> <ARG0><SIG0>demanding</SIG0> the arrest of a territorial army jawan</ARG0> , who allegedly tried to molest a young woman following which she committed suicide .', 'Protests in Kupwara molestation of girl over - Indian Express Agencies , Agencies : Srinagar , Thu Jul 09 2009 , 12:30 hrs Locals took to the streets in frontier district of Kupwara today <ARG1>demanding the arrest of a territorial army jawan</ARG1> , <ARG0>who allegedly tried to molest a young woman following which she committed suicide</ARG0> .', 'Protests in Kupwara molestation of girl over - Indian Express Agencies , Agencies : Srinagar , Thu Jul 09 2009 , 12:30 hrs Locals took to the streets in frontier district of Kupwara today demanding the arrest of <ARG0>a territorial army jawan , who allegedly tried to molest a young woman</ARG0> <SIG0>following which</SIG0> <ARG1>she committed suicide</ARG1> .']",3
cnc,train_01_189,525,0,cnc_train_01_189_525_0,"After family members narrated the incident to their neighbours , people came on the road and held demonstrations .","['After <ARG0>family members narrated the incident to their neighbours</ARG0> , <ARG1>people came on the road and held demonstrations</ARG1> .']",1
cnc,train_01_19,1486,0,cnc_train_01_19_1486_0,"Mpofu said Lt-Col Kaizer Modiba was fabricating his evidence about the violence during the mineworkers ' strike at Marikana , near Rustenburg in the North West , because he had not been in a position to witness an attack .","[""Mpofu said <ARG1>Lt-Col Kaizer Modiba was fabricating his evidence about the violence during the mineworkers ' strike at Marikana , near Rustenburg in the North West</ARG1> , <SIG0>because</SIG0> <ARG0>he had not been in a position to witness an attack</ARG0> .""]",1
cnc,train_01_190,473,0,cnc_train_01_190_473_0,"Tiruvannamalai : Cab drivers , owners take out rally May 22 , 2012 00:00 IST Tourist cab drivers and owners took out a rally here on Monday demanding to scrap lifetime tax system introduced by Tamil Nadu government .","['Tiruvannamalai : Cab drivers , owners take out rally May 22 , 2012 00:00 IST <ARG1>Tourist cab drivers and owners took out a rally here on Monday</ARG1> <ARG0><SIG0>demanding to</SIG0> scrap lifetime tax system introduced by Tamil Nadu government</ARG0> .']",1
