index,text,label
cnc_train_01_268_0_0,""" We appeal the JNU administration and central government to take strict action against whomsoever is responsible for the ( slogan-shouting ) incident . "" "" The guilty should be immediately arrested and severely punished , "" JNUSA general secretary Ajay Kumar told the media .",0
cnc_train_01_269_0_0,Ajay Kumar told IANS that the non-teaching staff were only protesting and not going on strike .,0
cnc_train_01_271_0_0,"`` This time we will hear from the real judge , not those people we meet on the streets who make decisions , '' Zuma said , after waiting some time for the excited cheering and applause to subside .",0
cnc_train_01_272_0_0,"The former deputy president told the group , who had spent the morning keeping up a routine of songs and marching , that the judge would sit and analyse the issue of whether to postpone his and his co-accused Thint 's trial .",0
cnc_train_01_274_0_0,"The employees also served an ultimatum to the government that unless they shelved the decision on privatisation , they would go ahead with their indefinite strike plan and intensify their ongoing agitation .",1
cnc_train_01_276_0_0,"The employees paid tributes to the photograph of Venkatesh at the DCI corporate office and protest camp at Three Horse Junction , where their relay hunger strike entered the eighth day on Tuesday .",0
cnc_train_01_278_0_0,"Addressing a congregation at Gokulnagar , Nandigram , Trinamool Congress chief Mamata Banerjee said the people would give a fitting reply to the Communist Party of India (Marxist)-led government for the “ carnage . ” “ Violence continues ” Condemning the “ atrocities committed by CPI(M) cadres on the innocent people of Nandigram , ” Ms. Banerjee said even after a year “ those responsible had not been punished .",0
cnc_train_01_279_0_0,"Social activist Medha Patkar and Pravash Ghosh , State secretary of the Socialist Unity Centre of India — a new Trinamool ally — addressed the rally .",0
cnc_train_01_280_0_0,"In Nandigram , Parliamentary Affairs Minister Priyaranjan Dasmunsi led a silent procession and placed wreaths at one of the memorial tombs .",0
cnc_train_01_282_0_0,"Hassan said that over the past three weeks , more than 60 trucks had come under attack and there were `` a lot of injuries '' of drivers .",1
cnc_train_01_283_0_0,"Local drivers have allegedly been attacking the vehicles and threatening foreign drivers , who they accuse of taking jobs meant for locals .",1
cnc_train_01_288_0_0,""" Rail roko stir was successful in places like Thane , Navi Mumbai , Wardha and Akola , "" Sawant said .",0
cnc_train_01_289_0_0,"At these places , Congress workers staged the ' rail roko ' from 10 AM and 11 AM .",0
cnc_train_01_290_0_0,Congress is protesting the recent hike in railway passenger fares and freight rates announced by the Centre .,1
cnc_train_01_291_0_0,The party activists held demonstrations in various parts of the state protesting the fare hike and demanded an immediate rollback in the fares .,1
cnc_train_01_292_0_0,Suspected DHD rebels had allegedly set more than 50 houses ablaze on Saturday ; while 10 houses were torched on Sunday .,0
cnc_train_01_293_0_0,"Violence first broke out in the hill district on September 26 when three auto-rickshaw drivers , all belonging to the Dimasa tribe , were killed .",1
cnc_train_01_295_0_0,"( ATT SUBS : ADDS MUSLIM YOUTH MOVEMENT OF SA COMMENT ) It was too early to determine the impact of the strike conducted by the SA Commercial Catering and Allied Workers Union on the operations of Shoprite Checkers , the company said on Tuesday .",0
cnc_train_01_296_0_0,"`` Talks are underway to solve the wage dispute and to end the strike , '' she said .",1
cnc_train_01_297_0_0,Saccawu members continued their national strike on Tuesday .,0
cnc_train_01_298_0_0,The Muslim Youth Movement of South Africa on Tuesday pledged solidarity with the striking workers .,0
cnc_train_01_300_0_0,`` We support the boycott of all Shoprite Checkers stores and may God shower his blessings on the striking workers . '',0
cnc_train_01_301_0_0,"Mon 23 Hungry Striker Four netizens enjoy a picnic in front of pro-Beijing group Justice Alliance convener Leticia Lee , who is on an “ indefinite ” hunger strike in front of the Central Government Offices .",0
cnc_train_01_302_0_0,Lee said her hunger strike would continue until the government instituted a stronger official response to Occupy Central and recent “ radical ” protests at Legco .,1
cnc_train_01_303_0_0,Fri 27 Fire Walking A 59 - year-old “ barefoot doctor ” is sentenced to four months in jail for attempted arson .,1
cnc_train_01_304_0_0,"He opened a bottle of paint thinner and took out a lighter , but was restrained by the police .",0
cnc_train_01_306_0_0,"Signed ' Hong Kong bin Laden ' , it also said the author was not happy with the work of Mr Tung 's two top officials , Chief Secretary Donald Tsang Yam-kuen and Financial Secretary Antony Leung Kam-chung , whom it also threatened to poison , a police source said last night .",0
cnc_train_01_307_0_0,"The African National Congress was on Friday protesting outside Prime Media 's Johannesburg offices , which owns EWN .",0
cnc_train_01_308_0_0,Spokesman Keith Khoza said they had decided to March to Prime Media because the cartoon had raised various concerns .,1
cnc_train_01_309_0_0,"He was inaugurating the dharna held in front of the Secretariat , ahead of the general strike called for February 28 , demanding to reject the PFRDA Bill .",1
cnc_train_01_310_0_0,S Mohana Chandran presided over the function .,0
cnc_train_01_313_0_0,A godown nearby was also blown up by the rebels .,0
cnc_train_01_314_0_0,The two structures were targeted by the ultras because they believed they could serve as temporary camps for sheltering security personnel deployed in the area .,1
cnc_train_01_315_0_0,This was the third panchayat office building blown up by the Maoists in the Kalimela area in the last 45 days .,0
cnc_train_01_316_0_0,"Panchayat offices at Telrai and Badigata had earlier been blasted too by the ultras , sources said .",0
cnc_train_01_317_0_0,"Kasimedu Fishermen Keep Up Strike 18th January 2016 04:09 AM CHENNAI : Monday would mark the fifth day of strike by Kasimedu fishermen , who are protesting against the use of high-powered engines by Andhra fishermen .",1
cnc_train_01_319_0_0,They made their intention loud and clear raising slogans against JR Power Plant .,1
cnc_train_01_320_0_0,Hundreds of locals on Monday blocked NH 55 for six hours demanding scraping of the MoU .,1
cnc_train_01_322_0_0,They had earlier staged agitations at Kishorenagar and Angul .,0
cnc_train_01_324_0_0,The stir was led by Ramani Ranjan Padhan under the banner of Jivan Jibika Surakhya Samiti .,0
cnc_train_02_0_0_0,The blockade was lifted following an assurance from ADM Debraj Senapati and the additional SP J. Mahapatra to apprise the State Government of their demand .,1
cnc_train_02_1_0_0,"“ Instead of blocking traffic here , they should go to Bhubaneswar with their demand .",0
cnc_train_02_2_0_0,"ALIGARH : AMU shut down following violence May 01 , 2011 00:00 IST Aligarh Muslim University has been closed indefinitely in the wake of violence among students late on Friday evening .",1
cnc_train_02_3_0_0,"There had been some violence on Friday , but this drastic step was not required .",0
cnc_train_02_5_0_0,"While rivalry between student groups led to the violence in which firing from a country - made pistol allegedly took place and eight students were said to be injured , the exact provocation behind the incident is not clear .",1
cnc_train_02_6_0_0,The V-C said the university has received “ several reports of misbehaviour and group clashes in various halls of residence and outside ” .,0
cnc_train_02_8_0_0,"Earlier , came news of the lynching of Dharam Dev Rai , 25 , in a local train in the early hours of Wednesday .",0
cnc_train_02_9_0_0,Angry BJP workers staged road blockade at Jogiapalli for around three hours to protest against this police action .,1
cnc_train_02_10_0_0,Rajendra Kumar led this road blockade .,0
cnc_train_02_11_0_0,"A high level team of the party led by State vice-president of the BJP , Nalini Mohanty is to visit Jogiapalli on Friday to enquire about the incident and meet the injured party workers .",1
cnc_train_02_13_0_0,"– PHOTO : PTI ROHTAK : , Arya Samaj activists place body of police firing victim on road An uneasy calm prevailed in Karontha village here on Monday with protesters blocking traffic and placing the body of one of the three persons killed in Sunday ’ s clash on road even as Haryana Chief Minister Bhupinder Singh Hooda ordered a magisterial probe into the violence .",0
cnc_train_02_15_0_0,"Promila , a resident of Karontha village , allegedly died of gunshot wounds during clashes which erupted after police stopped Arya Samaj activists from heading towards the Ashram headed by one Rampal .",1
cnc_train_02_16_0_0,"Three persons were killed and over 100 , including 50 cops , injured in the pitched battles between police and Arya Samaj followers .",0
cnc_train_02_17_0_0,"A large numbers of Arya Samaj activists , who had gathered at the hospital , took the body in a vehicle and placed it on Rohtak-Jhajjar road close to Satlok Ashram .",0
cnc_train_02_18_0_0,The traffic on Rohtak-Jhajjar highway remained disrupted prompting police to divert vehicles to other routes .,1
cnc_train_02_19_0_0,"Meanwhile , Chief Minister Bhupinder Singh Hooda ordered a probe by an Additional District Magistrate into the Sunday ’ s clash and announced a grant of Rs 10 lakh to the next of kin of the deceased .",0
cnc_train_02_20_0_0,"The row over possession of Satlok Ashram , headed by Rampal , took a violent turn on Sunday when police tried to stop Arya Pratinidhi Sabha activists from marching towards the Ashram .",0
