index,text,label
278,The U.N. Security Council has charged the inspectors with verifying that Iraq has destroyed its long-range missiles and weapons of mass destruction .,0
279,"It was the first time that Ritter , who arrived Thursday with some 50 inspectors for a tour likely to last over a week , had been allowed to carry out an inspection since Jan . 13 .",0
280,"The official Iraqi News Agency , which gives the daily tally of inspections , did not mention Ritter by name , but said Friday that team no. 225 _ which Ritter heads _ made surprise visits to a number of sites and was assisted by aerial surveillance .",0
281,"Five other U.N. inspection teams visited a total of nine other sites , the agency reported .",0
282,"An Iraqi official , speaking on customary condition of anonymity , said Ritter would not try to visit any of the eight presidential sites that Baghdad had placed off-limits to U.N. weapons inspectors .",0
283,The official said these sites could only be visited by a special team of U.N. monitors and diplomats as laid down by the Feb . 23 accord signed by U.N. Secretary - General Kofi Annan and Iraqi Deputy Prime Minister Tariq Aziz .,0
284,Iraq had argued the presidential sites should be off limits as symbols of sovereignty .,0
285,"A Pentagon spokesman said Thursday that the 38,000 U.S. troops in the Gulf will remain until Iraq complies with the U.N. Security Council agreement over weapons inspections .",0
286,""" We are going to maintain our forces in the region for the foreseeable future , "" said spokesman Kenneth Bacon .",0
287,"The U.N.-Iraq accord was worked out by U.N. Secretary - General Kofi Annan , who appointed a retired Indian diplomat on Thursday as his special representative to Iraq .",0
288,"Prakash Shah , 58 , a former Indian ambassador to the United Nations , is part of an effort by Annan to expand contacts with the Iraqi leadership .",0
289,Palace inspections are not expected to start until the new agreement 's procedures are in place .,0
290,"U.N. officials in New York on Friday finished drafting the rules , in consultation with Iraqi diplomats .",0
291,The procedures are due to go before the Security Council next week .,0
292,"Chief Superintendent Al McHugh said the bomb discovered in the Irish Republic was destined for an unknown target in Northern Ireland and "" would have caused massive destruction . """,1
293,Extremists have bombed two predominantly pro-British Protestant towns and fired mortar shells at a police station since Sinn Fein was expelled from peace talks on Feb . 20 in punishment for two killings blamed on the Irish Republican Army .,1
294,He said the north 's substantial Catholic minority demanded a settlement that would promote Northern Ireland 's eventual unification with the Irish Republic .,1
295,"Confrontations among Catholic protesters , Protestant marchers and the police have provoked widespread violence in Northern Ireland for the past three summers .",1
296,An elderly Catholic man was hospitalized from cuts after a Protestant gasoline bomb landed in his back yard .,1
297,"BELFAST , Northern Ireland ( AP ) _ Police seized a car bomb under construction Sunday in a town bordering Northern Ireland on the eve of the return to peace talks by the IRA-allied Sinn Fein party .",0
298,"They arrested two men in connection with the bomb factory , which also contained circuitry , detonating cord and the Mitsubishi truck that would have carried the bomb .",0
299,"The British and Irish governments , which cosponsor the multi-party talks that are supposed to conclude by May , invited Sinn Fein to rejoin two weeks ago .",0
300,But Sinn Fein leader Gerry Adams kept his party out pending meetings with British Prime Minister Tony Blair 10 days ago and President Clinton last week .,0
301,""" We were unjustly pushed out of the talks in February but we are back , "" Adams said Sunday .",0
302,"We are Irish citizens , living in our own country , "" Adams said , adding : "" Nationalists want to move towards Irish unity and see this process as a bridge in that direction . """,0
303,"But the north 's pro-British Protestant majority is bitterly opposed to uniting Ireland and instead wants a strong government for Northern Ireland , which has been ruled directly by London since 1972 .",0
304,"Northern Ireland 's biggest Protestant party , the Ulster Unionists , is threatening to push for Sinn Fein 's expulsion once again .",0
305,They say IRA commanders are responsible for the recent bomb attacks .,0
306,"Also Sunday , more than 2,000 Catholic protesters rallied in Portadown against the annual parades by the Orange Order , Northern Ireland 's dominant Protestant fraternal group .",0
307,"Protesters from several Catholic communities crowded into Portadown 's Catholic Garvaghy Road to hear speakers demand negotiations with Orange Order leaders , and pledge to participate in each others ' road-blocking protests this summer .",0
308,""" Small nationalist communities are not going to be left on their own this summer , "" said Gerard Rice , a former IRA prisoner who leads anti-Orange protests in a Catholic neighborhood of south Belfast .",0
309,"Riot police in armored cars , shields and helmets prevented a few hundred Protestants , many waving British and Ulster flags , from interfering with the Catholics as they marched within Portadown 's few Catholic streets .",0
310,"Earlier Sunday , police and militant Protestants clashed in a religiously polarized part of north Belfast .",0
311,Police said an unmarked police car was hit with gasoline bombs from the Protestant side .,0
312,Riot police responded with a volley of plastic bullets that scattered a 50-strong mob .,0
313,"With the convergence of communications and information technologies ( IT ) coupled with the coming of age for the Internet and its related technologies , the stage is set for Malaysians to seize the chance to transform into a knowledge society and become worthy opponents / players in the global market space .",1
314,"However , it is important to note that installing or implementing Internet technologies for technology 's sake would not ensure instant success .",1
315,"However , it is important to note that installing or implementing Internet technologies for technology 's sake would not ensure instant success .",1
316,"For e-commerce to flourish with full-blown end-to-end business transactions , strategic planning which incorporates both business and technology plans that are complementary is necessary for an organisation to see feasible returns on investment .",1
317,"With intranets in place , it is only logical for organisations to respectively link the network to other companies ' for extended business purposes through extranets . While this will enable the sharing of information among enterprises , security issues such as firewalls and encryption as well as access and control procedures , and the trust levels that enterprises have with each other will emerge and there will be a need to address them .",1
